,filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites
5374,LIKCOY_freeONLY,6.91731,6.55697,6.91731,1.79909,1134.82,630.775,0,0,0.535794,0.297814,0,"W,Cu",Yes,Cu
5375,LIKDOA_freeONLY,14.84074,8.90491,14.55295,0.569965,2246.26,3941.05,0,0,0.793591,1.39235,0,Cu,No,
5376,LIKGUJ_freeONLY,12.91115,5.17572,12.91115,1.07929,1956.37,1812.64,0,0,0.661808,0.613186,0,Cu,No,
5377,LILNUR_freeONLY,10.80885,2.45661,10.78933,2.05488,0,0,1290.84,628.181,0.558256,0.271674,0,Zn,No,
5378,LILPAZ_freeONLY,12.76629,8.42293,12.67198,0.82324,1950.8,2369.66,0,0,0.754782,0.916843,0,Co,No,
5379,LILZOW01_freeONLY,7.95747,4.52826,7.95715,1.1544,1599.52,1385.58,0,0,0.576458,0.499357,0,Zn,No,
5380,LILZOW_freeONLY,8.02031,4.56732,8.02031,1.1544,1561.48,1352.63,0,0,0.565404,0.489782,0,Zn,No,
5381,LILZUC_freeONLY,4.78441,2.51718,4.78441,1.65258,0,0,610.999,369.724,0.433838,0.262521,0,Zn,No,
5382,LIPQIL_freeONLY,8.58703,2.646,8.58703,0.973746,0,0,1679.16,1724.43,0.643985,0.661348,0,Cu,Yes,Cu
5383,LIPQOR_freeONLY,9.96385,4.31484,9.96385,0.897942,1928.54,2147.73,201.793,224.728,0.6632,0.738577,0,Cu,Yes,Cu
5384,LIPRAE_freeONLY,8.59244,2.6307,8.00253,0.975711,0,0,1649.71,1690.78,0.642517,0.658512,0,Cu,Yes,Cu
5385,LIQCUK_freeONLY,7.72614,5.77662,7.72614,1.41695,1057.62,746.408,0,0,0.483906,0.341513,0,Ag,Yes,Ag
5386,LIQDAS_freeONLY,11.73994,5.86346,11.73994,0.749523,2097.06,2797.86,0,0,0.725816,0.968371,0,"Zn,Ti",Yes,Zn
5387,LIQFEY_freeONLY,5.32747,3.70757,5.32747,1.44986,1261.61,870.159,0,0,0.528852,0.364761,0,Cd,No,
5388,LIQJEC_freeONLY,8.59617,6.07768,8.59617,1.33584,1728.67,1294.07,0,0,0.635892,0.476025,0,Zn,No,
5389,LIQTUC_freeONLY,7.1903,6.51436,7.1903,1.03237,1487.13,1440.5,0.0770258,0.0746104,0.566179,0.548424,0,Ag,Yes,Ag
5390,LIRFIB_freeONLY,9.16234,8.82724,9.16234,0.554774,2240.64,4038.84,0,0,0.795863,1.43457,0,"Na,Cr",No,
5391,LIRNEH_freeONLY,4.02595,2.48407,4.01966,1.15507,0,0,260.983,225.946,0.491016,0.425096,0,Zn,No,
5392,LIRNOR_freeONLY,5.95858,3.61473,5.95858,1.13373,1270.82,1120.91,0,0,0.531425,0.46874,0,Zn,No,
5393,LIRTEM_freeONLY,4.39679,3.08988,4.39679,1.56107,0,0,466.634,298.919,0.470244,0.301231,0,Cd,No,
5394,LIRTUC_freeONLY,5.83831,3.6143,5.8313,1.27726,1050.19,822.221,0,0,0.52676,0.412413,0,Cd,No,
5395,LIRVAK_freeONLY,6.79848,5.43698,6.61279,0.599543,3265.87,5447.27,0,0,0.737257,1.2297,0,Cu,No,
5396,LITCIC_freeONLY,6.3286,3.95796,6.3286,0.950174,1775.77,1868.89,0,0,0.608385,0.640287,0,Ni,No,
5397,LITCOI_freeONLY,5.21528,3.40023,5.1973,1.2208,1035.24,848.007,0,0,0.536051,0.4391,0,Cd,No,
5398,LITCUO_freeONLY,5.34738,3.21771,5.34738,1.07786,0,0,967.927,898.004,0.559415,0.519003,0,Co,No,
5399,LITDAV_freeONLY,5.65428,3.17247,5.64915,1.05832,0,0,1173.79,1109.1,0.577821,0.545978,0,Zn,No,
5400,LITHUR_freeONLY,5.86756,4.66068,5.8615,1.85218,2589.97,1398.34,0,0,0.680055,0.367165,0,"W,Cu",No,
5401,LIVKUW_freeONLY,4.3311,3.139,4.3311,2.11028,0,0,418.734,198.426,0.470852,0.223123,0,Co,No,
5402,LIVLUZ_freeONLY,5.91163,5.00426,5.91033,1.15595,1277.29,1104.97,0,0,0.563637,0.487597,0,Cd,No,
5403,LIVTEP_freeONLY,5.03377,4.24727,5.03377,0.909504,2142.67,2355.87,0,0,0.655901,0.721163,0,Cu,No,
5404,LIVTIT_freeONLY,4.76463,2.51887,4.74445,1.10732,0,0,506.45,457.366,0.535367,0.483481,0,Cu,Yes,Cu
5405,LIVWAQ_freeONLY,5.91321,4.01511,5.84157,1.60342,1480,923.028,0,0,0.60763,0.378959,0,Zn,No,
5406,LIVZOH_freeONLY,5.94045,3.52821,5.93195,1.1682,702.862,601.66,182.849,156.522,0.521571,0.446472,0,Zn,Yes,Zn
5407,LIWFAA_freeONLY,6.36329,6.02481,6.36329,1.39253,726.14,521.454,0,0,0.454499,0.326384,0,Cd,Yes,Cd
5408,LIWFIG_freeONLY,4.34442,2.54064,4.34442,2.09804,0,0,486.634,231.947,0.398261,0.189826,0,Fe,No,
5409,LIWFOM_freeONLY,5.43362,4.03441,5.43362,2.20231,709.413,322.122,0,0,0.429992,0.195246,0,V,Yes,V
5410,LIWVIY_freeONLY,5.21657,2.79043,5.21214,1.71289,0,0,712.839,416.161,0.502548,0.293391,0,Ag,Yes,Ag
5411,LIWXIZ_freeONLY,4.08628,3.65314,4.07806,1.63001,131.735,80.8184,0,0,0.357395,0.219259,0,Zn,Yes,Zn
5412,LIWXOG_freeONLY,5.30986,3.68842,5.30986,1.40965,1548.7,1098.64,0,0,0.591884,0.41988,0,Ag,Yes,Ag
5413,LIXWEV_freeONLY,5.08233,3.24401,4.83732,1.92606,0,0,778.717,404.305,0.451435,0.234382,0,Fe,No,
5414,LIXYOI_freeONLY,8.54639,3.41559,8.54639,1.40103,937.833,669.39,0,0,0.500267,0.357072,0,"Cd,Ag",Yes,"Cd,Ag"
5415,LIZSIY_freeONLY,5.03592,3.62511,5.03592,1.32217,1043.24,789.037,0,0,0.507588,0.383904,0,Cd,No,
5416,LIZSOE_freeONLY,6.39136,4.6901,6.38346,1.04668,1341.78,1281.94,0,0,0.556487,0.531669,0,Co,No,
5417,LIZWEX_freeONLY,16.07901,5.22544,16.07132,0.868589,2291.9,2638.64,0,0,0.731829,0.84255,0,Cu,Yes,Cu
5418,LIZZAX_freeONLY,7.03652,6.16969,6.78628,0.984028,2288.13,2325.27,0,0,0.671779,0.682683,0,Cd,Yes,Cd
5419,LOBHAM_freeONLY,7.0104,5.91491,7.00826,1.01758,1770.09,1739.51,0,0,0.612502,0.60192,0,Ni,No,
5420,LOCRUR_freeONLY,5.043,4.15057,5.043,1.07174,1852.91,1728.89,0,0,0.580861,0.541979,0,In,No,
5421,LOCZIO_freeONLY,6.64778,3.83248,6.64778,1.18292,1164.15,984.134,0,0,0.523744,0.442757,0,Ni,No,
5422,LOCZOU_freeONLY,5.41094,3.92306,5.40103,1.30752,900.594,688.78,14.6711,11.2205,0.504068,0.385514,0,Ni,No,
5423,LOCZUA_freeONLY,5.19023,3.8162,5.1146,1.31984,933.662,707.405,0,0,0.496637,0.376285,0,Ni,No,
5424,LODBAJ_freeONLY,6.13234,3.85018,6.0676,1.37267,869.507,633.44,0,0,0.472405,0.34415,0,Ni,No,
5425,LODBIR_freeONLY,5.58885,2.97075,5.5822,1.38923,0,0,690.593,497.104,0.465494,0.335073,0,Ni,No,
5426,LODCUC_freeONLY,6.14463,4.24576,6.14463,1.44314,699.306,484.574,0,0,0.453468,0.314224,0,Fe,Yes,Fe
5427,LODKIA_freeONLY,4.58746,2.5536,4.46294,1.62433,0,0,289.698,178.349,0.409864,0.252328,0,Cd,Yes,Cd
5428,LODPOK_freeONLY,5.79746,4.847,5.79599,1.08947,1450.27,1331.17,0,0,0.530577,0.487005,0,Co,No,
5429,LODPOL_freeONLY,5.45614,4.28091,5.45076,1.08612,1180.14,1086.57,0,0,0.552337,0.50854,0,Zn,Yes,Zn
5430,LODPUQ_freeONLY,5.70503,4.78067,5.69889,1.11128,1436.46,1292.62,0,0,0.525857,0.4732,0,Ni,No,
5431,LODPUR_freeONLY,3.9772,2.60457,3.95979,1.35933,0,0,156.352,115.021,0.421208,0.309864,0,Zn,No,
5432,LODQAY_freeONLY,6.13515,4.88918,6.05504,1.01939,1977.26,1939.65,0,0,0.63286,0.620822,0,Zn,Yes,Zn
5433,LODTAB_freeONLY,4.98387,4.62619,4.97096,1.23288,2039.52,1654.27,0,0,0.583342,0.473154,0,Cd,No,
5434,LODTEF01_freeONLY,5.00115,3.00792,5.00115,1.46182,0,0,514.613,352.037,0.438685,0.300096,0,Cd,No,
5435,LODTEF_freeONLY,6.97544,5.6043,6.97154,0.804889,2898.02,3600.52,0,0,0.75513,0.938179,0,Cd,Yes,Cd
5436,LOFCUF_freeONLY,4.92056,2.81918,4.52799,1.68104,0,0,310.816,184.895,0.423923,0.252179,0,"Mo,Ni",No,
5437,LOFGOE_combined,5.42672,3.42933,5.42158,1.33957,853.495,637.143,0,0,0.471278,0.351814,0,Mn,No,
5438,LOFJAT_freeONLY,10.90965,5.77917,10.90965,0.771401,2463.83,3193.96,0,0,0.716828,0.929254,0,Cu,No,
5439,LOFVUY01_freeONLY,7.51352,4.66596,7.50763,1.14922,1879.91,1635.82,0,0,0.595618,0.518283,1.39E-06,"V,Tb",No,
5440,LOFVUY_freeONLY,7.49383,4.63845,6.5385,1.14922,1880.11,1636,0,0,0.59428,0.517118,1.74E-06,"V,Tb",No,
5441,LOFZUB_freeONLY,8.36948,3.56551,8.36948,1.45872,1389.13,952.3,0,0,0.549971,0.377024,0,Al,No,
5442,LOGBAK_freeONLY,8.33905,3.64261,8.33905,1.46617,1371.91,935.711,0,0,0.548848,0.374342,0,Al,No,
5443,LOGBEO_freeONLY,8.32475,3.5444,8.32475,1.47637,1333.2,903.027,0,0,0.546056,0.369864,0,Al,No,
5444,LOGXEM_freeONLY,11.70107,7.79983,11.70026,1.416,1835.27,1296.1,0,0,0.661424,0.467108,0,Cd,No,
5445,LOJFOF_freeONLY,5.76837,5.02994,5.76476,1.20211,1022.13,850.279,0,0,0.453934,0.377613,0,"K,Cu",Yes,"Cu,K"
5446,LOJFUL_freeONLY,10.29736,8.41534,9.32111,0.700089,1664.02,2376.87,61.0248,87.1672,0.675771,0.965263,0,"Na,Zn",Yes,Zn
5447,LOJLAZ01_freeONLY,6.41625,5.33783,6.12766,1.67137,1454.6,870.306,0,0,0.589342,0.35261,0,"Au,Fe",Yes,Au
5448,LOJLAZ_freeONLY,6.04161,4.90341,6.01212,1.78682,1411.31,789.841,0,0,0.568746,0.3183,0,"Au,Fe",Yes,Au
5449,LOJLON01_freeONLY,4.44241,4.07714,4.4107,2.15814,1226.51,568.317,0,0,0.484824,0.224649,0,"Au,Fe",Yes,Au
5450,LOJLON_freeONLY,4.71413,4.37757,4.71158,2.02421,1234.54,609.887,0,0,0.50017,0.247093,0,"Au,Fe",Yes,Au
5451,LOJNAA_freeONLY,4.81582,2.75572,4.80173,1.70487,0,0,240.201,140.891,0.419273,0.245927,0,"Mo,Ni",No,
5452,LOKPEG_freeONLY,4.37004,2.49075,4.37004,2.25824,0,0,414.689,183.634,0.478385,0.21184,0,Ga,No,
5453,LOLQIM_freeONLY,4.98566,2.73336,4.98566,1.79928,0,0,765.682,425.55,0.526347,0.292532,0,"Zn,Ge",Yes,Zn
5454,LOLREL_freeONLY,8.50343,6.96426,8.49169,1.40741,1358.43,965.198,0,0,0.58645,0.416686,0,Tm,No,
5455,LOLVAJ_freeONLY,4.02135,3.63708,4.02135,2.02495,341.478,168.635,0,0,0.433775,0.214215,0,Cu,No,
5456,LOMFEY_freeONLY,8.54122,7.48818,8.54053,1.60622,523.504,325.924,0,0,0.400052,0.249065,0,Cd,No,
5457,LOMFIC_freeONLY,8.71033,7.5928,8.70978,1.56377,550.74,352.189,0,0,0.420024,0.268598,0,Cd,No,
5458,LOMLOQ_freeONLY,6.7486,3.80235,6.38383,1.47019,2190.04,1489.63,0,0,0.640878,0.435915,0,Ga,No,
5459,LOMLUV_freeONLY,4.32302,2.4422,4.22278,2.35122,0,0,240.61,102.334,0.380386,0.161783,0,Ga,No,
5460,LOMLUW_freeONLY,5.44799,3.79422,5.44799,1.50469,1932.57,1284.37,0,0,0.628392,0.417623,0,Ga,No,
5461,LOMMEH_freeONLY,5.50313,2.7686,5.50313,1.67175,0,0,170.171,101.792,0.410155,0.245344,0,Eu,No,
5462,LOMMIL_freeONLY,5.4461,2.68608,5.4461,1.51016,0,0,165.999,109.922,0.404236,0.267678,0,Y,No,
5463,LOMMOR_freeONLY,5.44276,2.69196,5.4088,1.50886,0,0,165.955,109.987,0.404124,0.267834,0,Y,No,
5464,LONJOP_freeONLY,11.2321,10.75488,11.22575,1.135,1185.78,1044.74,0,0,0.607213,0.53499,0,Ag,Yes,Ag
5465,LONVAN_freeONLY,9.10359,6.36715,9.10334,1.21275,1542.61,1271.99,0,0,0.581496,0.479486,0,Mn,No,
5466,LONVER_freeONLY,11.0404,9.9815,11.0404,1.0737,1610.51,1499.96,0,0,0.649309,0.604737,0,Mn,Yes,Mn
5467,LONVIV_freeONLY,9.13956,6.81937,9.13956,1.29288,1587.58,1227.94,0,0,0.578111,0.447151,0,Mn,No,
5468,LOPNIN_freeONLY,4.52056,2.58954,4.51741,1.73353,0,0,328.933,189.748,0.383437,0.221188,0,Cd,Yes,Cd
5469,LOPZAS_freeONLY,6.31996,4.58953,6.31996,0.950722,1198.53,1260.66,0,0,0.548613,0.57705,5.47E-06,"Rb,Co",Yes,Rb
5470,LOPZEW_freeONLY,6.50732,4.78767,6.50732,0.907924,1202.84,1324.82,0,0,0.539891,0.594643,0,"Co,K",Yes,K
5471,LOQLEJ_freeONLY,14.69858,14.40453,14.64322,0.990421,1430.95,1444.79,0,0,0.702669,0.709465,0,In,No,
5472,LOQLIN_freeONLY,14.25816,13.92601,14.25816,0.950024,1316.76,1386.03,0,0,0.675061,0.710572,0,Ga,No,
5473,LOQSEQ_freeONLY,4.56007,2.72619,4.52807,1.27817,0,0,348.813,272.9,0.462411,0.361775,0,Pr,No,
5474,LOQSIU_freeONLY,9.43895,5.16431,9.43895,1.06578,782.515,734.216,186.001,174.52,0.546733,0.512987,0,Eu,No,
5475,LOQSOA_freeONLY,4.80314,3.14023,4.78401,1.30488,0,0,381.912,292.679,0.45804,0.35102,0,Tb,No,
5476,LOQSUG_freeONLY,4.66198,2.98032,4.6614,1.33143,0,0,356.257,267.576,0.457264,0.34344,0,Er,No,
5477,LORMOW_freeONLY,5.15517,3.73399,5.14768,1.63871,712.426,434.749,0,0,0.424582,0.259096,0,Cd,Yes,Cd
5478,LORNEL_freeONLY,6.95361,5.60416,6.95361,1.05672,2655.32,2512.8,0,0,0.744827,0.704848,0,Cd,No,
5479,LORROB_freeONLY,6.37003,3.61327,6.37003,1.42471,646.21,453.574,0,0,0.462178,0.324402,0,Eu,No,
5480,LORRUH_freeONLY,6.15081,3.36993,6.15081,1.39672,820.983,587.794,5.02224,3.59574,0.484922,0.347186,0,Eu,No,
5481,LOSBOM_freeONLY,5.46019,2.7517,5.44459,1.05101,0,0,1057.3,1005.99,0.526483,0.500931,0,Mg,No,
5482,LOSXIC_freeONLY,6.03402,5.83688,6.03276,1.10745,2157.88,1948.52,0,0,0.615608,0.555881,0,In,No,
5483,LOSYID_freeONLY,8.12486,7.1196,7.86496,0.984647,1664.53,1690.49,0,0,0.604167,0.613587,0,Mg,No,
5484,LOTDIJ_freeONLY,5.46612,4.37573,5.12432,0.961023,1168.01,1215.38,0,0,0.529873,0.551363,0,Co,No,
5485,LOVLEP_freeONLY,10.42908,4.02278,10.42908,1.60481,1329.68,828.558,0,0,0.557496,0.34739,0,"W,Cu",Yes,Cu
5486,LOVNIV_charged,4.25372,3.11733,4.24002,2.05735,0,0,390.451,189.783,0.45186,0.219631,0,"U,Cu",Yes,Cu
5487,LOVVAV_freeONLY,5.50924,4.05774,5.50924,1.30714,1100.2,841.682,0,0,0.486797,0.372413,0,Co,No,
5488,LOVVEZ_freeONLY,7.24105,4.26089,7.24105,1.16678,1299.23,1113.52,0,0,0.521572,0.447017,0,Co,No,
5489,LOWKUF_freeONLY,9.18489,5.75568,9.17936,0.890328,2276.52,2556.95,0,0,0.727151,0.816723,0,Zn,Yes,Zn
5490,LOWQIX_freeONLY,7.16192,6.26485,7.14185,1.14501,1750.59,1528.89,0,0,0.608175,0.531153,0,Zn,Yes,Zn
5491,LOXBEH_freeONLY,11.66545,8.26406,11.64777,1.01014,1489.12,1474.17,0,0,0.637977,0.63157,0,Cd,Yes,Cd
5492,LOXKAM_freeONLY,14.55985,13.78223,14.55985,0.805284,1469.87,1825.29,0,0,0.653792,0.811878,0,Cd,No,
5493,LOXVUR_freeONLY,4.57014,3.4563,4.57013,1.84158,481.509,261.465,0,0,0.379516,0.206082,0,Cu,No,
5494,LOXWAY_freeONLY,5.69577,5.32518,5.69577,1.3733,918.347,668.714,0,0,0.455316,0.331548,0,Cu,No,
5495,LOXWEC_freeONLY,7.26238,6.47995,7.25307,1.2744,1014.58,796.121,0,0,0.494449,0.387985,0,Cu,No,
5496,LOZSAW01_freeONLY,4.23012,2.62273,4.20573,1.02338,0,0,648.508,633.693,0.501126,0.489678,0,"Co,K",No,
5497,LOZSAW02_freeONLY,4.2237,2.58462,4.2237,1.02738,0,0,632.795,615.929,0.498178,0.4849,0,"Co,K",No,
5498,LOZSAW_freeONLY,4.35161,2.67677,4.34668,1.01242,0,0,702.901,694.277,0.504901,0.498707,0,"Co,K",No,
5499,LUBMAW_freeONLY,13.15917,12.3614,13.15917,1.0465,1072.99,1025.31,0,0,0.589115,0.562937,0,Nd,No,
5500,LUBNAZ_freeONLY,8.25138,7.03636,8.25138,1.16984,959.644,820.318,377.396,322.604,0.575578,0.492013,0,"Co,Zn",Yes,Co
5501,LUCDAO_freeONLY,6.56421,4.95848,6.56421,1.09495,1543.68,1409.81,0,0,0.578399,0.528241,0,Eu,No,
5502,LUCDES_freeONLY,6.36565,5.05493,6.34561,1.1051,1533.4,1387.57,0,0,0.579493,0.524381,0,Tb,No,
5503,LUCDIW_freeONLY,6.53541,4.80876,6.52535,1.05801,1546.27,1461.49,0,0,0.580487,0.548659,0,Ce,No,
5504,LUCDOE_freeONLY,7.53137,4.56166,7.53137,1.31453,975.775,742.297,0,0,0.526474,0.400502,0,Zn,Yes,Zn
5505,LUDCUK_freeONLY,5.88104,3.73925,5.88104,1.58962,509.959,320.807,0,0,0.416291,0.261881,0,Cu,No,
5506,LUDKIG_freeONLY,6.18711,4.06983,6.18711,1.75823,280.908,159.767,0,0,0.356067,0.202514,0,Cu,No,
5507,LUDKOM_freeONLY,6.72845,4.30181,6.72845,1.55106,635.673,409.832,0,0,0.427101,0.275362,0,Cu,No,
5508,LUDKUS_freeONLY,6.94763,4.22525,6.94763,1.6439,555.458,337.89,0,0,0.398575,0.242457,0,Cu,No,
5509,LUDLAZ_freeONLY,6.64155,4.20342,6.64155,1.72213,335.523,194.83,179.486,104.224,0.37795,0.219467,0,Cu,No,
5510,LUDLED_freeONLY,11.07968,5.20769,11.07968,0.951886,2165.44,2274.89,0,0,0.685819,0.720485,0,Cu,No,
5511,LUDLIH_freeONLY,11.10092,5.24808,11.06651,0.945942,2193.88,2319.25,0,0,0.687113,0.726379,0,Cu,No,
5512,LUDRUZ_freeONLY,5.22878,2.45714,5.04818,1.1124,0,0,412.671,370.974,0.501396,0.450734,0,Cd,No,
5513,LUDTUZ_freeONLY,9.24052,6.22058,9.24052,1.86951,1714.24,916.943,0,0,0.629493,0.336715,0,Zn,Yes,Zn
5514,LUDVAH_freeONLY,5.76215,3.925,5.76215,1.87163,1128.51,602.958,0,0,0.537492,0.287179,0,Zn,Yes,Zn
5515,LUDVEL_freeONLY,9.0257,6.44197,9.0257,1.37573,1737.61,1263.05,0,0,0.649777,0.472314,0,Zn,No,
5516,LUDVIP_freeONLY,6.91538,4.09924,6.91538,1.5951,1187.93,744.737,0,0,0.563139,0.353042,0,Zn,Yes,Zn
5517,LUDVOV_freeONLY,8.59426,6.15931,8.59081,1.40472,1757,1250.78,0,0,0.644029,0.458476,0,Zn,No,
5518,LUDVUB_freeONLY,5.365,3.0861,5.16603,1.85106,0,0,614.117,331.765,0.494159,0.26696,0,Zn,No,
5519,LUFBUL_freeONLY,4.96727,4.63026,4.96727,1.29284,900.124,696.236,0,0,0.476546,0.368603,0,Cu,Yes,Cu
5520,LUFCAS_freeONLY,4.96103,4.24915,4.96103,1.44232,879.843,610.017,0,0,0.463791,0.321558,0,Cd,No,
5521,LUFNAC01_freeONLY,7.57705,3.85789,7.57705,1.07689,1489.49,1383.15,0,0,0.545715,0.506752,0,Mn,No,
5522,LUFNAC02_freeONLY,7.64216,3.90708,7.64216,1.08028,1474.14,1364.6,0,0,0.545725,0.505173,0,Mn,No,
5523,LUFNAC03_freeONLY,7.67113,3.89487,7.62428,1.07646,1479.62,1374.52,0,0,0.546448,0.507633,0,Mn,No,
5524,LUFNAC04_freeONLY,7.56754,3.87476,7.56754,1.0771,1515.03,1406.58,0,0,0.546163,0.507067,0,Mn,No,
5525,LUFNAC05_freeONLY,7.58477,3.84128,7.57035,1.08174,1477.19,1365.57,0,0,0.544467,0.503326,0,Mn,No,
5526,LUFNAC_freeONLY,7.36025,3.46639,7.26946,1.08859,1362.96,1252.04,0,0,0.540456,0.496473,0,Mn,No,
5527,LUFNEG_freeONLY,4.72974,3.13818,4.72847,1.23015,0,0,924.807,751.783,0.481279,0.391235,0,Mn,No,
5528,LUFQUZ01_freeONLY,4.13433,3.66293,4.13433,1.49707,706.776,472.106,0,0,0.476211,0.318095,0,"Fe,Ni",Yes,Ni
5529,LUFQUZ02_freeONLY,4.33985,4.02318,4.33985,1.29652,962.82,742.621,0,0,0.526051,0.405742,0,"Fe,Ni",Yes,Ni
5530,LUFQUZ_freeONLY,4.20915,3.71253,4.20915,1.48805,737.892,495.877,0,0,0.478723,0.321711,0,"Fe,Ni",Yes,Ni
5531,LUGLOO_freeONLY,3.63017,3.14391,3.63017,1.9931,0,0,38.9781,19.5565,0.375004,0.188151,0,Cd,No,
5532,LUHVUH_freeONLY,12.67478,4.17297,12.67478,1.25807,1876.79,1491.8,0,0,0.603115,0.479397,0.000217953,Y,No,
5533,LUJPUC_freeONLY,4.43078,3.7225,4.43078,1.4737,692.58,469.96,0,0,0.460728,0.312634,0,Ni,No,
5534,LUKHIK_freeONLY,9.90635,2.42969,9.90635,0.988653,0,0,1095.92,1108.5,0.543554,0.549793,0,Mn,No,
5535,LUKHOQ_freeONLY,9.03724,2.40382,9.03724,1.05682,0,0,1092.27,1033.54,0.522687,0.494585,0,Ni,No,
5536,LUKLIN_freeONLY,17.06027,9.80845,17.06027,0.493893,2096.85,4245.55,0,0,0.809133,1.63827,0,Cu,No,
5537,LUKREO_freeONLY,4.04002,3.66815,4.04002,1.41311,298.309,211.101,0,0,0.383632,0.27148,0,Mn,No,
5538,LUKRIS_freeONLY,4.71161,3.79309,4.71161,1.44876,298.539,206.065,0,0,0.385804,0.266299,0,Co,No,
5539,LUKWAR_freeONLY,5.37054,3.41517,5.0285,1.20286,992.619,825.219,0,0,0.484885,0.403111,0,Zn,No,
5540,LULLOV_freeONLY,4.97315,4.11903,4.95075,1.32789,951.66,716.668,0,0,0.462605,0.348375,0,"Zn,K",No,
5541,LULVOF_freeONLY,5.17235,3.93529,5.17234,1.20763,463.66,383.941,174.041,144.118,0.46579,0.385706,0,Co,No,
5542,LULXOG_freeONLY,4.25751,3.14352,4.25086,1.7004,0,0,233.318,137.213,0.408351,0.240149,0,"Li,Co",Yes,Li
5543,LUMDEC_freeONLY,7.82073,4.889,7.82073,1.29296,1276.53,987.291,0,0,0.547949,0.423795,0,Cd,No,
5544,LUMDIG_freeONLY,7.90718,4.93274,7.90718,1.29447,1273.44,983.756,0,0,0.547054,0.422609,0,Cd,No,
5545,LUMQOB_freeONLY,4.72654,2.69619,4.72654,1.87272,0,0,84.191,44.9566,0.335036,0.178904,0,Cu,Yes,Cu
5546,LUMYEZ_freeONLY,5.99155,4.53104,5.99155,1.30429,1979.64,1517.79,0,0,0.623277,0.477866,0,Cu,Yes,Cu
5547,LUMYID_freeONLY,5.90344,4.56841,5.90344,1.30513,1999.18,1531.79,0,0,0.623139,0.477453,0,Cu,Yes,Cu
5548,LUMYOJ_freeONLY,5.96169,4.52237,5.92484,1.3118,1947.24,1484.4,0,0,0.622065,0.474206,0,Cu,Yes,Cu
5549,LUMYUP_freeONLY,6.14079,4.53437,6.14079,1.2924,2000.54,1547.93,0,0,0.625478,0.483967,0,Cu,Yes,Cu
5550,LUMZAW_freeONLY,5.83863,4.58005,5.74813,1.30478,1960.46,1502.52,0,0,0.622516,0.477105,0,Cu,Yes,Cu
5551,LUMZEA_freeONLY,4.727,2.71967,4.727,1.87165,0,0,632.059,337.701,0.444314,0.237391,0,Cu,Yes,Cu
5552,LUMZUO_freeONLY,4.52548,3.53688,4.52548,2.08277,983.375,472.148,120.897,58.0463,0.601292,0.288698,0,"W,Mn",Yes,W
5553,LUNBAX_freeONLY,4.43582,3.52164,4.43582,2.13151,949.566,445.491,112.528,52.7926,0.596377,0.279792,0,"W,Fe",Yes,W
5554,LUNBEB_freeONLY,4.33665,3.54802,4.33665,2.20355,870.42,395.008,93.9565,42.6387,0.588103,0.266889,0,"W,Co",Yes,W
5555,LUNBIF_freeONLY,8.36527,6.6245,8.36354,1.86674,2365.42,1267.14,5.78589,3.09945,0.723988,0.387834,0,"W,Zn",Yes,"W,Zn"
5556,LUNJEL_freeONLY,5.90968,4.28878,5.49839,1.10795,1570.49,1417.47,0,0,0.543383,0.49044,0,Mn,Yes,Mn
5557,LUNWEW_freeONLY,5.21025,3.12517,5.06668,1.32697,0,0,998.795,752.688,0.563497,0.424649,0,Ag,Yes,Ag
5558,LUPCOQ_freeONLY,4.54757,2.99138,4.54757,1.61573,0,0,447.188,276.771,0.405933,0.251238,0,Zn,No,
5559,LUPDEH_freeONLY,4.61772,2.72093,4.61772,1.9665,0,0,380.243,193.36,0.389686,0.198162,0,Zn,No,
5560,LUPHIN_freeONLY,4.66874,2.56897,4.66771,2.33001,0,0,469.192,201.37,0.375724,0.161255,4.29E-07,Fe,No,
5561,LUPSAS_freeONLY,11.66692,9.55837,11.66692,0.599196,2080.23,3471.71,0,0,0.77856,1.29934,0,Zn,Yes,Zn
5562,LUPVEZ_freeONLY,9.40759,5.32796,9.40759,0.921844,1944.22,2109.05,0,0,0.651265,0.70648,0,Ni,No,
5563,LUPVOJ_freeONLY,9.58037,5.48397,9.58037,0.89011,1975.68,2219.6,0,0,0.655887,0.736861,0,Co,No,
5564,LUPYAX_freeONLY,6.39763,5.10181,6.38817,1.09581,1829.08,1669.16,0,0,0.633621,0.578221,0,Zn,No,
5565,LUQGAG_freeONLY,6.95292,4.98162,6.95292,1.09152,1534.89,1406.2,0,0,0.549538,0.503462,0,Co,No,
5566,LURGEL_freeONLY,9.78802,6.56031,9.78802,0.532137,2434.44,4574.83,0,0,0.767347,1.44201,0,"Si,Zn",No,
5567,LURLOB_freeONLY,7.37662,6.99185,7.37662,1.00469,1801.45,1793.04,0,0,0.633041,0.630084,0,Cr,No,
5568,LURMAO_freeONLY,7.68296,7.1644,7.68296,1.00149,1834.98,1832.25,0,0,0.644386,0.643427,0,Cr,No,
5569,LURRIA_freeONLY,22.36426,9.42564,15.84832,0.425031,1939.82,4563.96,0,0,0.835646,1.96608,0,Cu,No,
5570,LURRUM_freeONLY,8.4742,7.38349,8.4742,1.53799,1620.58,1053.7,0,0,0.60215,0.391517,0,In,No,
